0.140724	0.014370	-0.015604	0.207071	0.016462	-0.020623	-0.179692	-0.011080	0.095222	0.089561	0.032255	0.109479	-0.130450	-0.042967	-0.017478	0.125673	0.055096	-0.074911	-0.006533	-0.023896	0.038455	0.028625	-0.092017	0.053709	0.070223	-0.169682	-0.017543	0.017691	-0.062245	0.164974	0.183397	-0.015228	-0.080856	-0.093556	-0.091094	0.015481	0.001963	-0.133416	0.044712	-0.065475	-0.044882	0.076776	-0.075260	-0.072334	-0.082170	0.036918	0.010685	-0.015066	0.087297	-0.019080	-0.062857	0.013521	0.004848	0.025266	-0.048812	0.020321	0.070611	0.129900	0.000907	-0.139756	-0.064281	-0.079381	-0.049009	-0.006523	0.008110	-0.071864	0.072551	-0.121362	0.062229	0.004352	-0.013873	-0.164608	-0.140928	0.093319	-0.058364	0.034914	-0.052299	-0.128967	-0.118474	0.155345	0.061518	0.057910	-0.042375	-0.045848	-0.088307	-0.028589	0.090097	-0.133311	0.044728	0.099709	0.003498	-0.154629	-0.088745	0.133228	-0.104951	0.056097	0.051813	-0.017124	-0.177349	0.153839	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-0.058380	-0.034120	0.024767	-0.038494	0.053933	-0.121355	-0.006528	0.157453	0.102248	0.111678	-0.037406	0.021451	-0.080362	0.049979	0.019316	0.116792	0.071710	0.028962	0.073730	0.082296	-0.029858	0.004345	-0.070389	0.005717	-0.033545	0.130654	-0.163060	-0.032650	-0.088216	-0.077704	0.147793	0.034803	0.000449	-0.048301	0.001682	0.142102	-0.169110	0.023310	0.057240	0.125954	-0.226451	0.017886	-0.043393	-0.014796	0.111927	0.027969	0.114869	-0.016271	-0.098729	-0.037471	0.006666	-0.085196	-0.014167	-0.075564	0.006659	-0.012780	0.016952	0.123300	-0.028284	-0.151112	-0.013888	-0.094178	-0.021058	0.108102	-0.033588	-0.051523	0.053747	-0.010906	0.039356	-0.005370	0.091395	0.016562	0.032984	-0.065528	0.145363	-0.000395	-0.116844	0.017353	0.220000	-0.019335	-0.017306	0.037939	-0.117336	0.013951	-0.100069	0.017789	-0.054830	0.000726	0.032321	-0.097804	0.024575	-0.069877	0.073731	-0.073166	0.132730	-0.069297	-0.104298	-0.020571	-0.140042	-0.007456	
-0.029710	-0.046139	-0.006771	0.039363	0.040219	-0.048675	0.000236	0.174655	0.006243	0.035877	0.069738	-0.014858	-0.065639	-0.039408	0.024663	0.040324	0.000448	-0.109740	0.060467	-0.012185	-0.024025	-0.069713	0.046112	0.048937	0.013713	-0.096660	0.140043	-0.021373	-0.087818	-0.127710	0.007643	0.048017	-0.120985	-0.014117	0.008611	0.130004	0.012926	-0.130551	0.063023	0.127083	0.017705	0.124138	-0.028273	-0.000175	-0.146942	0.098875	0.007059	-0.072146	-0.066345	0.079371	0.057051	-0.041948	0.049939	-0.084337	-0.076658	-0.039025	0.018781	0.161725	0.042547	-0.140622	-0.043949	-0.120112	-0.040080	-0.063664	-0.043351	-0.092311	-0.117662	-0.024915	-0.076357	0.060212	0.005661	-0.007253	-0.067169	0.044483	-0.049576	-0.001758	0.101405	-0.096698	-0.216212	0.033469	0.019739	0.163577	0.089279	0.034445	0.012354	-0.043962	0.054643	-0.019952	-0.042636	0.068459	0.029379	-0.068077	-0.042247	0.045988	-0.156054	0.049958	0.020068	0.033763	-0.015946	0.111217	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-0.029710	-0.046139	-0.006771	0.039363	0.040219	-0.048675	0.000236	0.174655	0.006243	0.035877	0.069738	-0.014858	-0.065639	-0.039408	0.024663	0.040324	0.000448	-0.109740	0.060467	-0.012185	-0.024025	-0.069713	0.046112	0.048937	0.013713	-0.096660	0.140043	-0.021373	-0.087818	-0.127710	0.007643	0.048017	-0.120985	-0.014117	0.008611	0.130004	0.012926	-0.130551	0.063023	0.127083	0.017705	0.124138	-0.028273	-0.000175	-0.146942	0.098875	0.007059	-0.072146	-0.066345	0.079371	0.057051	-0.041948	0.049939	-0.084337	-0.076658	-0.039025	0.018781	0.161725	0.042547	-0.140622	-0.043949	-0.120112	-0.040080	-0.063664	-0.043351	-0.092311	-0.117662	-0.024915	-0.076357	0.060212	0.005661	-0.007253	-0.067169	0.044483	-0.049576	-0.001758	0.101405	-0.096698	-0.216212	0.033469	0.019739	0.163577	0.089279	0.034445	0.012354	-0.043962	0.054643	-0.019952	-0.042636	0.068459	0.029379	-0.068077	-0.042247	0.045988	-0.156054	0.049958	0.020068	0.033763	-0.015946	0.111217	
0.015196	0.061993	-0.034340	0.004600	0.002393	0.104151	-0.053047	0.068762	-0.012122	0.017140	0.065518	0.069790	-0.075473	0.095209	-0.027649	0.144301	0.072968	-0.015601	0.084908	0.012298	-0.035051	0.043618	-0.097560	-0.033519	-0.044467	-0.069270	-0.030896	-0.016723	0.034576	-0.134026	-0.056363	-0.096035	0.030962	-0.040148	0.174520	0.105415	-0.007001	-0.153402	0.068457	-0.000886	-0.055479	-0.001127	-0.032766	-0.163530	0.049379	0.105555	0.002447	0.068168	-0.089447	-0.121809	-0.016351	-0.118502	-0.008326	-0.115261	-0.088575	-0.027832	0.051080	0.077514	-0.090345	-0.083992	-0.001863	-0.013659	0.021789	0.058357	-0.087556	0.030924	-0.015921	0.250839	-0.012711	0.042156	0.008862	-0.162352	0.045316	-0.091374	-0.022837	0.026364	0.098666	-0.165945	-0.000295	-0.006353	0.173298	0.116375	-0.198541	0.053345	-0.047356	-0.153246	-0.025528	0.033410	0.064189	-0.044310	0.006491	-0.022343	0.099130	-0.077137	0.141483	-0.118991	0.005054	-0.015848	-0.170363	0.173942	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-0.028169	0.023373	0.049190	0.005301	0.018430	-0.085113	0.034137	-0.003862	0.108868	-0.012834	0.010022	-0.026373	0.059213	0.034507	0.030807	-0.258837	0.099606	-0.144480	0.094122	0.096214	-0.051987	-0.030418	-0.046602	-0.008045	-0.034773	0.085549	0.058264	0.006608	-0.128482	0.077199	0.113368	0.080918	-0.000261	0.017118	0.064037	-0.015522	0.227876	-0.194068	-0.080847	0.024504	0.160733	-0.044981	-0.115731	0.016605	-0.098322	0.064555	0.011437	0.014961	0.037495	0.024067	0.020034	0.082127	0.017453	-0.073012	-0.016084	0.195573	0.079416	0.076206	0.003153	-0.064054	-0.022901	-0.140937	-0.070109	0.160551	0.010408	-0.001669	0.001964	0.153676	0.067765	0.056837	-0.006936	-0.007869	0.017744	-0.056688	-0.013066	0.122292	0.099942	-0.121131	0.026117	-0.048497	-0.074666	0.076980	0.188421	-0.043402	-0.083949	-0.051843	0.035049	0.043319	-0.049949	0.110669	0.017115	-0.059428	-0.080229	0.132742	-0.143408	0.021625	0.114788	-0.089770	0.023253	0.006063	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
0.022867	-0.003091	-0.007649	0.049064	0.102548	0.122498	0.076614	0.168067	0.051594	0.049522	0.052370	0.050223	0.047764	-0.086001	0.148132	0.049354	-0.014724	0.049200	0.079357	0.101867	-0.042709	0.027576	-0.081033	0.109992	-0.004692	-0.113357	-0.047593	-0.025007	-0.082113	-0.024773	0.065817	-0.009613	0.001912	-0.005941	-0.012800	0.056777	0.126855	0.097676	0.021119	0.079756	-0.011444	0.011711	-0.066073	-0.075127	-0.023444	0.018525	0.006920	0.007001	-0.051828	-0.019256	0.010905	0.001776	-0.013792	-0.045083	0.056348	-0.002585	0.020398	0.110930	0.061494	0.042531	-0.047447	0.029948	-0.076419	-0.125743	-0.046652	0.054370	-0.062285	-0.127226	-0.059950	0.034956	0.142013	0.090342	0.108562	-0.025557	0.074391	0.050343	0.063994	-0.009891	-0.069685	-0.122696	-0.064804	0.082901	0.145652	0.041715	-0.047159	0.053784	-0.010059	0.088794	-0.025191	0.011111	-0.029369	-0.022130	-0.070298	-0.022208	-0.059341	-0.083292	-0.008701	-0.077840	0.099413	-0.087288	
-0.049131	0.027564	-0.093165	0.079458	0.035825	0.097345	0.062505	0.195470	0.029654	0.000052	0.066539	-0.135242	0.092586	0.083066	0.086555	0.048816	0.068492	0.005288	-0.036747	0.066414	-0.032021	-0.086734	-0.040403	0.086428	0.049471	0.068990	-0.120335	-0.015967	-0.053415	-0.137814	0.073923	-0.105504	0.019020	0.012857	0.062230	0.121584	-0.179509	-0.026845	0.016073	0.096545	-0.005932	0.081798	-0.049468	0.078678	0.089990	0.048334	-0.050301	-0.044761	0.111867	-0.039002	-0.009060	0.019378	-0.041998	-0.074107	0.012015	0.011984	0.047100	0.021375	-0.036282	-0.046075	-0.074100	0.119686	-0.001267	-0.002615	-0.012159	-0.073302	-0.049894	0.046918	-0.103349	-0.033879	-0.086978	0.052889	-0.074708	-0.087034	0.162503	0.013284	0.071665	-0.155232	0.024583	-0.162029	0.026329	0.107716	0.004016	-0.009994	-0.017523	0.093719	-0.235574	0.085373	0.080998	-0.095743	0.055251	-0.098457	0.029647	-0.052239	-0.054050	-0.104257	-0.075562	-0.019786	0.077498	-0.036416	
-0.002742	0.067744	-0.088428	-0.016708	0.041422	0.144310	0.111364	0.107336	0.050595	0.064690	0.027058	-0.030985	0.050289	0.028708	0.134987	0.140126	0.073530	0.047897	0.048771	0.003355	-0.066452	0.041500	-0.180800	0.025895	0.038982	0.001573	-0.033929	0.014649	-0.001696	-0.001218	-0.020278	-0.039472	0.031862	-0.029624	0.080508	0.021121	-0.074758	0.092075	0.010349	0.052205	0.067238	0.030777	-0.070900	0.029209	0.029302	-0.126623	-0.105427	0.033660	0.010279	-0.110972	-0.057418	-0.001177	-0.041217	0.006739	0.101311	-0.077854	0.040306	0.029172	0.025438	-0.016749	0.005592	0.047374	0.008838	-0.066868	-0.034243	-0.021508	-0.042118	0.026837	0.024690	0.024255	-0.012829	0.069236	-0.000506	-0.119855	0.126900	-0.011591	0.120527	0.017300	0.015048	-0.120369	-0.030686	0.068255	0.018373	0.096011	0.026916	0.048960	-0.163041	0.079563	0.033560	-0.048343	0.010132	-0.056731	0.033362	-0.119715	-0.028494	-0.105770	-0.085725	-0.069134	0.041097	-0.012214	
0.066274	0.100983	0.135270	0.107203	0.065573	-0.056055	0.087087	0.144181	0.016431	0.000158	0.071501	0.162678	-0.062023	-0.019572	0.055202	0.114850	0.099853	0.076561	0.144984	0.189920	0.058632	-0.044209	-0.082807	0.117181	-0.046418	-0.141296	0.001993	-0.045556	-0.171868	-0.082119	0.076738	-0.227158	-0.031220	-0.137305	0.034420	0.167450	0.055102	-0.045763	0.038344	0.026895	0.009492	0.002265	0.060516	-0.029868	0.111124	0.020803	-0.028317	0.075496	0.058668	-0.123102	-0.012364	0.043771	0.045991	-0.046484	-0.063939	-0.181100	0.071424	0.116662	-0.113369	-0.191734	-0.079672	0.181898	-0.037476	0.055975	-0.105800	0.057482	0.018054	0.197794	-0.017817	-0.082883	0.001329	-0.144883	0.016059	-0.074226	0.035641	-0.016818	0.095873	-0.193074	0.016786	-0.109337	0.087546	0.181821	-0.035718	0.093301	-0.014384	-0.005449	0.050154	0.122593	-0.028813	-0.147090	-0.065804	-0.014363	-0.041027	-0.006021	-0.069171	0.117860	0.032582	-0.062017	-0.123576	0.039190	
-0.013240	0.099725	0.154805	0.037010	0.032497	-0.070163	-0.090368	0.135199	0.070153	0.100773	-0.026803	-0.003915	0.036854	-0.046032	0.158774	0.047946	0.093173	0.050012	0.144361	0.160104	-0.041753	0.054702	0.006364	0.074748	-0.093367	-0.117531	0.076556	0.061488	-0.141271	0.009817	0.072411	-0.070708	-0.000579	-0.148187	-0.061909	0.031119	0.071567	0.022243	0.127808	0.041137	-0.051678	-0.094851	0.035566	0.005383	0.036213	0.039621	0.067873	0.157412	-0.066160	-0.011814	0.024529	0.039013	0.053990	-0.127332	-0.062107	-0.053377	0.015677	0.102747	0.079483	-0.107716	-0.077949	0.090944	0.024195	-0.001443	-0.064225	0.088620	-0.055201	0.070526	0.062348	-0.028972	0.028481	-0.004379	0.140432	-0.111548	0.026919	0.149429	0.024371	0.093959	0.062701	0.012407	0.087339	0.128861	-0.148858	0.201066	0.026852	0.009884	-0.032090	0.096467	-0.059544	-0.064449	-0.049851	0.051895	-0.055169	0.020339	-0.010708	0.165583	-0.056017	-0.094632	-0.022983	-0.037478	
0.009331	-0.036149	0.148406	0.150770	0.076047	-0.096469	0.083894	0.077117	0.090185	0.026823	0.021461	-0.041143	0.020156	0.024386	0.033291	-0.126180	0.039954	0.079183	0.046040	0.298328	-0.049805	-0.111195	-0.112392	0.146927	-0.040942	0.140813	-0.002176	-0.099975	-0.173358	-0.053068	0.161302	-0.117029	-0.082711	-0.024338	0.011992	0.108269	0.207381	-0.163742	0.008081	0.100054	0.083198	-0.006687	-0.047720	-0.079938	0.053423	0.065565	-0.018338	-0.007204	0.103246	-0.014333	0.059996	0.038466	0.063283	-0.086388	-0.034522	0.090400	0.028683	0.156865	0.005504	-0.096741	-0.054342	0.082576	-0.034858	0.132145	-0.070061	0.058746	-0.043662	0.062367	-0.103016	-0.107053	-0.039358	-0.023284	0.089885	-0.070158	0.070415	0.070546	0.102651	-0.260137	-0.015632	-0.173230	-0.031931	0.079768	0.133517	0.011949	-0.058003	0.009549	-0.027704	0.123952	0.003786	-0.104343	0.052231	0.008629	-0.047225	0.111022	-0.157075	0.114047	0.062244	-0.043262	-0.035849	-0.050544	
0.035282	-0.068216	0.138806	-0.007517	0.107106	-0.180305	-0.035015	0.073550	0.062638	0.003053	0.044582	-0.049870	0.061228	-0.238681	0.052224	0.084774	0.022836	0.083718	0.065113	0.237833	-0.020108	0.009983	-0.104424	0.179003	-0.065852	0.126923	0.038687	-0.096448	-0.074604	-0.107589	0.101440	-0.034342	-0.025007	-0.006321	-0.160394	0.037118	0.149054	-0.083573	-0.011263	0.023864	-0.065995	0.057054	-0.076436	-0.090566	0.055457	0.021407	-0.058288	0.132560	0.056185	-0.050695	-0.034195	0.055171	0.034597	-0.081680	0.068696	0.060957	0.053879	0.201714	-0.027788	0.031180	-0.127298	0.113682	-0.072730	0.006423	-0.058645	0.080385	-0.062933	-0.071907	0.103346	-0.081887	0.050645	0.133821	0.126813	-0.069241	0.089941	0.020784	0.087907	0.048961	-0.096913	-0.132181	-0.078963	0.037068	0.127173	0.095543	-0.010707	0.117799	-0.023485	0.079183	0.013085	-0.179786	0.049844	-0.003155	-0.072208	0.094380	-0.112495	0.160399	0.033448	-0.075010	0.086795	-0.105072	
-0.058380	-0.034120	0.024767	-0.038494	0.053933	-0.121355	-0.006528	0.157453	0.102248	0.111678	-0.037406	0.021451	-0.080362	0.049979	0.019316	0.116792	0.071710	0.028962	0.073730	0.082296	-0.029858	0.004345	-0.070389	0.005717	-0.033545	0.130654	-0.163060	-0.032650	-0.088216	-0.077704	0.147793	0.034803	0.000449	-0.048301	0.001682	0.142102	-0.169110	0.023310	0.057240	0.125954	-0.226451	0.017886	-0.043393	-0.014796	0.111927	0.027969	0.114869	-0.016271	-0.098729	-0.037471	0.006666	-0.085196	-0.014167	-0.075564	0.006659	-0.012780	0.016952	0.123300	-0.028284	-0.151112	-0.013888	-0.094178	-0.021058	0.108102	-0.033588	-0.051523	0.053747	-0.010906	0.039356	-0.005370	0.091395	0.016562	0.032984	-0.065528	0.145363	-0.000395	-0.116844	0.017353	0.220000	-0.019335	-0.017306	0.037939	-0.117336	0.013951	-0.100069	0.017789	-0.054830	0.000726	0.032321	-0.097804	0.024575	-0.069877	0.073731	-0.073166	0.132730	-0.069297	-0.104298	-0.020571	-0.140042	-0.007456	
-0.021407	0.050091	0.133502	0.047369	0.027851	-0.212671	-0.191998	0.115835	0.143839	0.181102	-0.109256	0.030990	-0.064325	-0.257639	0.026340	0.055055	0.151575	0.000165	0.071677	0.183995	-0.034378	0.006742	-0.102424	0.058826	-0.069378	0.089369	0.049418	0.004340	-0.070923	-0.052035	0.097809	0.001012	0.025808	-0.052624	-0.044693	0.027996	0.064407	0.117664	0.093683	0.107302	-0.185268	-0.082084	-0.008457	0.016237	0.090021	-0.021865	0.091789	0.092395	-0.087379	-0.068819	-0.012034	-0.072914	0.082987	-0.131412	-0.001082	-0.101197	0.019060	0.119637	-0.049511	-0.028875	-0.055241	0.101306	0.011137	-0.037363	-0.060015	0.019732	-0.014694	-0.039413	0.175589	-0.070107	0.089917	0.034809	0.128931	-0.121550	0.082045	0.143257	0.027995	0.232013	0.050737	0.073186	0.119637	0.035503	-0.044184	0.089193	-0.004145	0.187900	0.023161	0.092158	0.000368	-0.083339	0.019062	-0.022449	-0.001117	-0.008730	-0.019613	0.200833	0.011810	-0.072529	-0.009065	-0.098587	
-0.118745	-0.047289	0.016726	0.109054	-0.012937	0.076667	0.065156	0.072813	0.037829	0.142148	-0.030292	-0.020142	-0.026358	0.113860	0.031939	0.142504	-0.063829	0.129311	0.084965	0.026136	-0.136973	-0.158530	-0.044135	-0.064719	0.063621	0.004285	-0.009451	-0.135551	0.070945	-0.098088	0.029325	0.026709	-0.093334	0.058124	-0.093305	0.101052	0.049168	0.031656	0.030775	0.083456	0.000584	-0.186640	-0.084483	-0.063602	-0.053920	-0.042733	-0.016997	-0.102526	-0.017475	0.124449	0.178743	-0.207045	0.030079	-0.036919	-0.068767	-0.191537	-0.026370	0.005466	0.065441	0.008498	0.016554	-0.019607	0.088448	-0.028322	0.033425	-0.079938	-0.097217	0.021756	-0.002357	0.125653	0.069213	0.081629	0.004025	-0.147400	-0.028520	-0.107284	0.000213	-0.014778	-0.056031	-0.110535	-0.043980	-0.015740	0.113618	-0.007427	0.160311	-0.002356	-0.118453	0.021846	-0.036806	0.084681	-0.108286	0.013678	0.020462	-0.019146	-0.039101	-0.034933	-0.018377	0.079706	0.092428	-0.009170	
-0.133281	0.055918	0.062423	0.038880	-0.030279	0.131990	0.118715	-0.150694	0.034817	-0.047671	-0.010319	-0.032394	0.087577	0.119629	-0.136363	-0.058001	0.000302	0.000104	0.064177	0.066035	-0.138074	0.062700	-0.104077	-0.012053	-0.010283	-0.073998	-0.144603	-0.033914	0.127004	-0.063570	-0.095958	0.015986	-0.004922	0.071780	0.078431	-0.028532	0.137258	0.000262	-0.110580	-0.060112	0.091971	-0.100093	-0.176873	-0.151661	-0.029284	0.035415	-0.062674	0.053545	0.078098	-0.081007	0.013796	-0.168691	-0.054158	-0.002462	-0.037017	0.058700	0.087589	-0.166695	-0.058731	0.076081	-0.049117	-0.009672	-0.056761	-0.007295	0.088005	0.030464	-0.044224	0.056058	-0.026724	0.083523	0.105605	0.030728	0.085078	-0.146790	-0.054327	-0.058869	-0.072132	-0.169251	0.034761	-0.132091	-0.026901	0.044934	0.111853	-0.109120	0.006685	-0.067367	-0.091700	0.014434	0.077054	0.074054	-0.121471	-0.053602	-0.038378	0.038072	0.098320	-0.113394	0.008382	-0.154529	0.176855	-0.061924	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-0.177963	-0.103061	0.038354	0.093719	-0.039373	0.077504	0.037030	0.040978	0.011383	0.126388	-0.024717	0.073543	-0.042105	0.070259	0.049389	0.099682	-0.124256	0.186828	0.089205	0.033662	-0.101357	-0.099597	0.014648	0.001290	0.063442	-0.070790	0.001876	-0.095910	0.072345	-0.095587	0.026088	-0.021691	-0.112783	0.069350	0.007343	0.023882	0.038653	0.019941	0.017474	0.078253	-0.058239	-0.119577	-0.014290	-0.033555	-0.130517	-0.003978	-0.007013	-0.101819	-0.066773	0.074458	0.117192	-0.119300	0.009563	-0.012533	-0.042331	-0.187395	-0.063611	-0.001590	0.042985	0.001158	-0.005704	-0.001763	0.015805	-0.061885	0.034248	-0.061851	-0.029780	-0.017257	-0.021975	0.171145	0.147994	0.041326	-0.013135	-0.053407	-0.062458	-0.108785	0.003670	-0.090485	-0.073599	-0.051155	-0.058948	-0.037008	0.100994	-0.021070	0.088508	-0.029488	-0.087962	0.014160	-0.043895	0.098017	-0.129527	0.062749	0.017035	0.074612	-0.053613	-0.061137	-0.023699	0.083956	0.053566	-0.029804	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
